2024-06-14 00:58:47.778 -05 [9148] LOG:  el sistema de bases de datos fue apagado en 2024-06-14 00:58:04 -05
2024-06-15 06:46:44.125 -05 [9004] LOG:  checkpoint complete: wrote 26 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.366 s, sync=0.024 s, total=2.409 s; sync files=19, longest=0.011 s, average=0.002 s; distance=70 kB, estimate=133 kB; lsn=0/2D82B00, redo lsn=0/2D82AC8
2024-06-15 07:21:52.202 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 07:21:56.465 -05 [9004] LOG:  checkpoint complete: wrote 43 buffers (0.3%); 0 WAL file(s) added, 0 removed, 0 recycled; write=4.224 s, sync=0.027 s, total=4.264 s; sync files=25, longest=0.007 s, average=0.002 s; distance=167 kB, estimate=167 kB; lsn=0/2DAC7D0, redo lsn=0/2DAC798
2024-06-15 17:17:04.918 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:17:07.165 -05 [9004] LOG:  checkpoint complete: wrote 22 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.195 s, sync=0.031 s, total=2.248 s; sync files=15, longest=0.005 s, average=0.002 s; distance=80 kB, estimate=158 kB; lsn=0/2DC0A90, redo lsn=0/2DC0A58
2024-06-15 17:22:04.169 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:22:05.461 -05 [9004] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.254 s, sync=0.025 s, total=1.293 s; sync files=10, longest=0.009 s, average=0.003 s; distance=45 kB, estimate=147 kB; lsn=0/2DCBE90, redo lsn=0/2DCBE58
2024-06-15 17:27:04.471 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:27:08.554 -05 [9004] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.605 s, sync=1.530 s, total=4.084 s; sync files=12, longest=0.564 s, average=0.128 s; distance=63 kB, estimate=138 kB; lsn=0/2DDBDE8, redo lsn=0/2DDBDB0
2024-06-15 17:32:04.548 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:32:05.881 -05 [9004] LOG:  checkpoint complete: wrote 13 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.308 s, sync=0.013 s, total=1.333 s; sync files=9, longest=0.003 s, average=0.002 s; distance=35 kB, estimate=128 kB; lsn=0/2DE4D90, redo lsn=0/2DE4D58
2024-06-15 17:42:04.844 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:42:07.396 -05 [9004] LOG:  checkpoint complete: wrote 25 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.523 s, sync=0.019 s, total=2.553 s; sync files=15, longest=0.007 s, average=0.002 s; distance=85 kB, estimate=124 kB; lsn=0/2DFA478, redo lsn=0/2DFA440
2024-06-15 17:47:04.362 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:47:06.047 -05 [9004] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.642 s, sync=0.020 s, total=1.686 s; sync files=7, longest=0.009 s, average=0.003 s; distance=60 kB, estimate=117 kB; lsn=0/2E09750, redo lsn=0/2E09718
2024-06-15 17:57:04.009 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 17:57:05.878 -05 [9004] LOG:  checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.836 s, sync=0.014 s, total=1.870 s; sync files=9, longest=0.007 s, average=0.002 s; distance=24 kB, estimate=108 kB; lsn=0/2E0F758, redo lsn=0/2E0F720
2024-06-15 18:02:04.858 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 18:02:08.621 -05 [9004] LOG:  checkpoint complete: wrote 38 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.718 s, sync=0.026 s, total=3.764 s; sync files=21, longest=0.008 s, average=0.002 s; distance=100 kB, estimate=107 kB; lsn=0/2E287E8, redo lsn=0/2E287B0
2024-06-15 18:07:04.591 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 18:07:07.353 -05 [9004] LOG:  checkpoint complete: wrote 27 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.715 s, sync=0.028 s, total=2.763 s; sync files=18, longest=0.009 s, average=0.002 s; distance=112 kB, estimate=112 kB; lsn=0/2E44B20, redo lsn=0/2E44AE8
2024-06-15 18:12:04.345 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 18:12:07.836 -05 [9004] LOG:  checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.410 s, sync=1.988 s, total=3.492 s; sync files=7, longest=1.425 s, average=0.284 s; distance=54 kB, estimate=106 kB; lsn=0/2E524F8, redo lsn=0/2E524C0
2024-06-15 18:17:04.832 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 18:17:06.147 -05 [9004] LOG:  checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.285 s, sync=0.014 s, total=1.316 s; sync files=10, longest=0.006 s, average=0.002 s; distance=52 kB, estimate=101 kB; lsn=0/2E5F630, redo lsn=0/2E5F5F8
2024-06-15 18:22:04.135 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 18:22:16.836 -05 [9004] LOG:  checkpoint complete: wrote 34 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.526 s, sync=8.299 s, total=12.701 s; sync files=14, longest=1.073 s, average=0.593 s; distance=144 kB, estimate=144 kB; lsn=0/2E83720, redo lsn=0/2E836E8
2024-06-15 18:27:04.819 -05 [9004] LOG:  empezando checkpoint: time
2024-06-15 18:27:05.622 -05 [9004] LOG:  checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.773 s, sync=0.011 s, total=0.804 s; sync files=7, longest=0.007 s, average=0.002 s; distance=24 kB, estimate=132 kB; lsn=0/2E89870, redo lsn=0/2E89838
2024-06-15 18:37:04.610 -05 [9004] LOG:  empezando checkpoint: time
